Category,ID,Latitude,Longitude,Date,HLS_Tile,ultraBlue,Blue,Green,Red,HLSL30_020_B05,HLSL30_020_Fmask,HLSL30_020_Fmask_bitmask,HLSL30_020_Fmask_Aerosol_level,HLSL30_020_Fmask_Aerosol_level_Description,HLSL30_020_Fmask_Water,HLSL30_020_Fmask_Water_Description,HLSL30_020_Fmask_Snow/ice,HLSL30_020_Fmask_Snow/ice_Description,HLSL30_020_Fmask_Cloud_shadow,HLSL30_020_Fmask_Cloud_shadow_Description,HLSL30_020_Fmask_Adjacent_to_cloud/shadow,HLSL30_020_Fmask_Adjacent_to_cloud/shadow_Description,HLSL30_020_Fmask_Cloud,HLSL30_020_Fmask_Cloud_Description,"HLSL30_020_Fmask_Cirrus_/_Reserved,_but_not_used","HLSL30_020_Fmask_Cirrus_/_Reserved,_but_not_used_Description",month,Year,dwChroma,dwLehmann,s,sp,brightness
Victoria,325,-1.238726,33.187762,2021-06-28,36MWD,8e-4,0.0056,0.0143,0.0035,0.0011,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2021,537.6431439690256,565.345576805062,0.16863769863952557,-0.0010946802546929711,0.009093954035511725
Victoria,325,-1.238726,33.187762,2022-06-07,36MWD,0.0073,0.0117,0.0208,0.0121,0.0111,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,549.5386579207504,569.4376890224664,0.10078805280727568,-6.544754447431247e-4,0.01544819299033601
Victoria,326,-0.513324,32.012082,2013-06-29,36MUE,0.028,0.0291,0.031,0.0208,0.0141,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,500.94859231472395,513.1758273033187,0.041574340647777167,NA,0.027327946623679333
Victoria,326,-0.513324,32.012082,2015-06-03,36MUE,0.0151,0.0152,0.016,0.0059,5e-4,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,496.37221969094753,497.2283533787777,0.06456608696233315,NA,0.01318901057699174
Victoria,326,-0.513324,32.012082,2018-06-11,36MUE,0.0054,0.0101,0.0182,0.008,0.0011,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,538.1323284964947,565.2060691914097,0.10941186149441048,-7.102211544112107e-4,0.012874393189583732
Victoria,326,-0.513324,32.012082,2022-06-06,36MUE,0.028,0.0291,0.031,0.0208,0.0141,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,500.94859231472395,513.1758273033187,0.041574340647777167,NA,0.027327946623679333
Victoria,328,-1.817744,32.191486,2013-06-29,36MVC,0.0021,0.0074,0.0168,0.0109,0.0096,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,558.3989277920342,573.7596596911521,0.14866735801069453,-9.661802899684446e-4,0.012326259232494936
Victoria,328,-1.817744,32.191486,2015-06-03,36MVC,0.029,0.031,0.0298,0.0216,0.0187,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,492.6875741006589,502.7823303742985,0.04424741162158001,NA,0.02778248848945441
Victoria,328,-1.817744,32.191486,2022-06-06,36MVC,0.0021,0.0074,0.0168,0.0109,0.0096,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,558.3989277920342,573.7596596911521,0.14866735801069453,-9.661802899684446e-4,0.012326259232494936
Victoria,328,-1.817744,32.191486,2022-06-14,36MVC,0.0014,0.0035,0.0077,0.0016,1e-4,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,529.0794988081511,561.0082137720192,0.13836777136282144,-8.979035903945752e-4,0.004969909455915671
Victoria,328,-1.817744,32.191486,2022-06-22,36MVC,0.0022,0.0071,0.0146,0.0064,0.0042,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,544.1741846615622,567.9701413945454,0.1391627520044316,-9.034991893582324e-4,0.010075217119248598
Victoria,328,-1.817744,32.191486,2013-06-29,36MVD,0.0021,0.0074,0.0168,0.011,0.0097,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,558.6614576252823,573.8762522111303,0.14873917290888122,-9.66673954999619e-4,0.012355835328567091
Victoria,328,-1.817744,32.191486,2015-06-03,36MVD,0.029,0.0311,0.0299,0.0216,0.0188,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,492.70516584522164,502.9178728571996,0.04434997303838645,NA,0.027855460266645506
Victoria,328,-1.817744,32.191486,2022-06-06,36MVD,0.0021,0.0074,0.0168,0.011,0.0097,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,558.6614576252823,573.8762522111303,0.14873917290888122,-9.66673954999619e-4,0.012355835328567091
Victoria,328,-1.817744,32.191486,2022-06-14,36MVD,0.0014,0.0035,0.0078,0.0016,1e-4,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,529.4726870217258,561.1273819312909,0.13923800072917475,-9.035571331527827e-4,0.005021619924552899
Victoria,328,-1.817744,32.191486,2022-06-22,36MVD,0.0022,0.0071,0.0146,0.0064,0.0042,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,544.1741846615622,567.9701413945454,0.1391627520044316,-9.034991893582324e-4,0.010075217119248598
Victoria,331,-0.701515,31.956052,2013-06-13,36MUE,0.0111,0.0172,0.0266,0.0157,0.0108,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,543.1780613827437,566.9090190029456,0.08709977311119087,-5.654417663027153e-4,0.020411516357194043
Victoria,331,-0.701515,31.956052,2013-06-29,36MUE,0.0237,0.0249,0.026,0.0172,0.0119,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,498.81789068400866,509.10193873400027,0.04345267281166902,NA,0.023035118117054807
Victoria,331,-0.701515,31.956052,2015-06-03,36MUE,0.0159,0.016,0.0153,0.0061,9e-4,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,493.0101713927762,494.39249816901577,0.06753443977447865,NA,0.013257702163899545
Victoria,331,-0.701515,31.956052,2018-06-11,36MUE,0.0046,0.0101,0.016,0.005,7e-4,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,516.6822071774319,557.0383571675447,0.10946752545538488,-0.00071025331540169065,0.011299115009592565
Victoria,331,-0.701515,31.956052,2020-06-16,36MUE,2e-4,0.0066,0.0225,0.0041,6e-4,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,540.6921275233561,566.2071455767602,0.19114539432611483,-0.001240842903311226,0.013743119490615416
Victoria,331,-0.701515,31.956052,2022-06-06,36MUE,0.0237,0.0249,0.026,0.0172,0.0119,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,498.81789068400866,509.10193873400027,0.04345267281166902,NA,0.023035118117054807
Victoria,331,-0.701515,31.956052,2022-06-22,36MUE,0.0025,0.0071,0.0145,0.0039,6e-4,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,530.1943884041762,562.3440449494608,0.1367380017226568,-8.874088085696728e-4,0.009589403874416109
Victoria,331,-0.701515,31.956052,2022-06-30,36MUE,0.0018,0.0071,0.0202,0.0055,0.0011,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,542.3443413012888,566.843579643373,0.16425201720160115,-0.00106630090426581,0.012763228431709588
Victoria,332,-0.579973,33.898296,2013-06-06,36MWE,1e-4,0.007,0.0177,0.0061,0.0015,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,544.0275625459218,568.1438469146779,0.17793471325093294,-0.0011552409629477691,0.011539786248742507
Victoria,332,-0.579973,33.898296,2016-06-14,36MWE,5e-4,0.0077,0.0191,0.0082,0.0055,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2016,548.6950881894194,569.8802169184742,0.17160720896822634,-0.0011144264248659328,0.01279765603538398
Victoria,332,-0.579973,33.898296,2020-06-09,36MWE,0.0128,0.0181,0.0239,0.0075,4e-4,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,505.7177947119975,534.2145633960375,0.07693282945526961,NA,0.017842552134340724
Victoria,332,-0.579973,33.898296,2020-06-25,36MWE,6e-4,0.007,0.0165,0.0048,0.002,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,538.2484600714857,566.0071229807581,0.16921031391178348,-0.0010984368422966618,0.010712764971441002
Victoria,332,-0.579973,33.898296,2021-06-12,36MWE,0.0013,0.0075,0.0169,0.0052,0.002,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2021,537.8238646544163,565.7439129389837,0.15845601516768543,-0.001028610331023883,0.011089033621856623
Victoria,332,-0.579973,33.898296,2021-06-28,36MWE,0.0461,0.0464,0.0437,0.0336,0.0256,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2021,490.81029045958417,498.1967378269654,0.04486887866373988,NA,0.041599719550336714
Victoria,332,-0.579973,33.898296,2022-06-07,36MWE,0.0049,0.0107,0.019,0.008,0.0047,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,535.453658372892,564.665112745966,0.11545946029394422,-7.494543180123898e-4,0.013410070842467611
Victoria,332,-0.579973,33.898296,2022-06-23,36MWE,0.0028,0.0105,0.0315,0.0118,0.0108,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,549.0654038496872,569.8287119925598,0.16491463305979104,-0.0010709547342423328,0.020344860120761053
Victoria,333,-0.170771,32.538735,2017-06-24,36MVE,0.002,0.0108,0.025,0.0162,0.0148,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,558.57350512342,573.8227934237419,0.15801542758729265,-0.0010269483362268996,0.018294625804681913
Victoria,334,-2.376415,33.50444,2013-06-06,36MWC,0.0263,0.0329,0.0433,0.0266,0.0132,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,528.0538226107207,560.391474841527,0.060190763623883266,-3.9058029547914724e-4,0.0349516809323958
Victoria,334,-2.376415,33.50444,2013-06-22,36MWC,0.0067,0.0191,0.0444,0.0225,0.0078,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,551.7533554322844,570.8999436364369,0.1434858480384758,-9.319838123956846e-4,0.030781054779414778
Victoria,334,-2.376415,33.50444,2014-06-09,36MWC,0.0011,0.0083,0.0244,0.0168,0.0153,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2014,561.8275014814512,575.8095237555563,0.17473308573194657,-0.0011362609482943153,0.017762225836495456
Victoria,334,-2.376415,33.50444,2014-06-25,36MWC,0.0018,0.0077,0.0174,0.0091,0.0014,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2014,552.1094107185303,571.0932050233962,0.1517141287304185,-9.854659798064034e-4,0.012177301288326024
Victoria,334,-2.376415,33.50444,2015-06-12,36MWC,0.0014,0.0079,0.0208,0.0098,0.0021,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,551.9852331939155,571.1558511231198,0.16478888938044706,-0.0010704062087909367,0.01403673751268435
Victoria,334,-2.376415,33.50444,2015-06-28,36MWC,0.0077,0.0143,0.0264,0.0126,0.0034,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,542.7768541075168,566.9464241881764,0.11082918624992429,-7.194921190049534e-4,0.018799024797401948
Victoria,334,-2.376415,33.50444,2016-06-30,36MWC,0.0028,0.0112,0.0289,0.0161,1e-4,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2016,555.7793072614201,572.8012410225559,0.15814730353212225,-0.001027571752036635,0.020164820852167274
Victoria,334,-2.376415,33.50444,2017-06-01,36MWC,0.0077,0.0123,0.0183,0.0067,4e-4,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,515.5878128404922,554.2535162810276,0.08828221420323223,NA,0.013305011587117591
Victoria,334,-2.376415,33.50444,2018-06-04,36MWC,0.0186,0.0322,0.0547,0.0296,-0.0029,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,544.1552587198796,567.4442470711826,0.10083399667121647,-6.546263207852562e-4,0.040435504201134925
Victoria,334,-2.376415,33.50444,2020-06-09,36MWC,0.0045,0.0148,0.0344,0.0137,0.0048,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,545.2500803785498,568.2458826071367,0.14748649495376842,-9.575652216754898e-4,0.023022380415586918
Victoria,334,-2.376415,33.50444,2020-06-25,36MWC,0.0202,0.0264,0.0365,0.0227,0.0086,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,536.5043172558492,563.863501620307,0.0669764783533007,-4.347235799914974e-4,0.029123301094942287
Victoria,334,-2.376415,33.50444,2022-06-15,36MWC,0.0416,0.0428,0.0467,0.0336,0.0229,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,506.5716415794035,531.5475583520916,0.03678929809279699,NA,0.04139923509760375
Victoria,334,-2.376415,33.50444,2022-06-23,36MWC,0.0031,0.0086,0.0204,0.0094,0.0042,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,549.5754867345009,569.9649685124828,0.14387016076892134,-9.343145326319801e-4,0.013886204184969579
Victoria,335,-1.45419,33.663107,2013-06-22,36MWD,0.0051,0.0137,0.031,0.0172,0.0132,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,553.8409849830281,571.768589958912,0.14023046931479874,-9.109844702182749e-4,0.021943336118284293
Victoria,335,-1.45419,33.663107,2017-06-01,36MWD,0.0077,0.012,0.0243,0.0053,-4e-4,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,525.6749612915688,557.3811098771065,0.11203715699108398,-7.269323098613147e-4,0.01594344170288628
Victoria,335,-1.45419,33.663107,2018-06-04,36MWD,0.0144,0.0223,0.042,0.0162,0.0052,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,535.7811027457745,563.3695820074967,0.10353042551241146,-6.719560778562026e-4,0.029004195098870325
Victoria,335,-1.45419,33.663107,2020-06-09,36MWD,0.0037,0.0111,0.0264,0.0065,-0.0033,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,535.2909635176264,563.9326932070206,0.14814659029493002,-9.6157876577907e-4,0.016955038582478463
Victoria,335,-1.45419,33.663107,2020-06-25,36MWD,0.0055,0.0154,0.0329,0.0114,5e-4,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,538.6644342439901,565.6316360554903,0.1379823505251585,-8.957008849650117e-4,0.021981279914205783
Victoria,335,-1.45419,33.663107,2021-06-12,36MWD,8e-4,0.0091,0.0239,0.0092,0.0063,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2021,547.3140963893746,569.2838846213838,0.1725566431750247,-0.0011204833930012906,0.015691398917878546
Victoria,336,-1.481194,33.082268,2015-06-03,36MVD,0.001,0.0054,0.0092,0.0012,-2e-4,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,511.6776417420751,554.1716900470481,0.1473754436136531,NA,0.006197849089267448
Victoria,336,-1.481194,33.082268,2022-06-30,36MVD,0.0064,0.0115,0.0219,0.015,0.011,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,557.7692667563708,573.1868793435405,0.1137508966587094,-7.391637759947451e-4,0.016701896099944262
Victoria,337,-1.652564,32.446526,2016-06-05,36MVD,0.0028,0.012,0.0247,0.0155,0.0145,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2016,556.0458570920139,572.5480256970071,0.1466788781671013,-9.530081183196881e-4,0.018205676770355634
Victoria,337,-1.652564,32.446526,2017-06-24,36MVD,0.0029,0.0111,0.026,0.0175,0.0176,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,559.7489870208159,574.4211146749738,0.15273036604035606,-9.927443209416242e-4,0.019196006529136903
Victoria,338,-1.24034,32.677272,2013-06-13,36MVD,0.0022,0.0082,0.0223,0.0133,0.0095,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,557.9674235398232,573.9016374433083,0.16000774941877005,-0.001039916113889729,0.015720687007888683
Victoria,338,-1.24034,32.677272,2013-06-29,36MVD,0.0023,0.0082,0.0176,0.0119,0.0113,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,558.9914937100565,573.8813358607897,0.1457166736313031,-9.470315159735608e-4,0.013148003650744854
Victoria,338,-1.24034,32.677272,2018-06-11,36MVD,0.003,0.007,0.0127,0.006,0.0042,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,541.4928699185008,566.9004471987912,0.11950635925477919,-7.758211934262171e-4,0.009060721089773521
Victoria,338,-1.24034,32.677272,2020-06-16,36MVD,6e-4,0.0066,0.0175,0.0058,0.0023,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,544.3501517336108,568.0837330300574,0.17336685879141567,-0.001125577739851643,0.011305603330502387
Victoria,338,-1.24034,32.677272,2022-06-06,36MVD,0.0023,0.0082,0.0176,0.0119,0.0113,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,558.9914937100565,573.8813358607897,0.1457166736313031,-9.470315159735608e-4,0.013148003650744854
Victoria,339,-0.126586,31.959628,2015-06-03,36MUE,0.0148,0.0176,0.0259,0.0131,0.0056,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,528.2955870991115,558.5228771843833,0.0667918559376109,-4.3338200806566186e-4,0.01959744881355734
Victoria,339,-0.126586,31.959628,2015-06-19,36MUE,0.0336,0.0372,0.0483,0.0349,0.033,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,543.9579893974505,565.1135988571218,0.04976121792843401,-3.230114489207647e-4,0.040557531154316255
Victoria,339,-0.126586,31.959628,2018-06-11,36MUE,0.0254,0.0267,0.0316,0.0189,0.0106,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,509.26737598266607,533.7397982139206,0.04500297867531048,NA,0.026259347542034118
Victoria,339,-0.126586,31.959628,2021-06-03,36MUE,0.0078,0.0192,0.0403,0.0276,0.0414,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2021,559.1265453974648,573.9727577932978,0.13377729895507134,-8.694549783131081e-4,0.030301210096848167
Victoria,340,-0.906063,33.593555,2013-06-06,36MWD,6e-4,0.0061,0.0158,0.0046,0.0011,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,541.2064151751267,566.8561284524667,0.1723200487435524,-0.001118678276629872,0.010132620588969075
Victoria,340,-0.906063,33.593555,2015-06-28,36MWD,0.0052,0.0089,0.0162,0.0042,6e-4,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,522.4416088503864,557.0033089248764,0.10835387901969636,-7.030270428890752e-4,0.010943643512712452
Victoria,340,-0.906063,33.593555,2016-06-30,36MWD,0.0046,0.0081,0.0154,0.0068,0.0029,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2016,541.1695596868311,566.1261582181107,0.11057805416841703,-7.17827351356269e-4,0.01078594764805887
Victoria,340,-0.906063,33.593555,2017-06-17,36MWD,0.001,0.0066,0.0127,0.005,0.0034,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,537.668769188272,566.3587669391437,0.1509411353275327,-9.79860309891303e-4,0.008753094690831733
Victoria,340,-0.906063,33.593555,2020-06-25,36MWD,0.0033,0.0081,0.0152,0.0047,0.0011,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,528.6805492880358,561.9118556969994,0.12538796736044966,-8.137209601412331e-4,0.01030760237235928
Victoria,340,-0.906063,33.593555,2013-06-06,36MWE,6e-4,0.0061,0.0158,0.0047,0.0011,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,541.6200121724884,567.0224034481693,0.1722095842024366,-0.0011179730588683726,0.010147906187977894
Victoria,340,-0.906063,33.593555,2015-06-28,36MWE,0.0052,0.0089,0.0162,0.0042,6e-4,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,522.4416088503864,557.0033089248764,0.10835387901969636,-7.030270428890752e-4,0.010943643512712452
Victoria,340,-0.906063,33.593555,2016-06-30,36MWE,0.0047,0.0081,0.0154,0.0068,0.0029,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2016,541.1695596868311,566.0738590565809,0.10951457994267615,-7.109217000426623e-4,0.01078594764805887
Victoria,340,-0.906063,33.593555,2017-06-17,36MWE,0.001,0.0066,0.0128,0.0051,0.0034,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,538.4809120856305,566.5865294500765,0.151315867301609,-9.823062412779879e-4,0.008820619781700905
Victoria,340,-0.906063,33.593555,2020-06-25,36MWE,0.0033,0.0081,0.0153,0.0048,0.0011,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,529.4886600263135,562.2179369959655,0.12574829279207678,-8.160788485318509e-4,0.010372077901751412
Victoria,341,-1.571014,33.585292,2013-06-22,36MWD,0.0022,0.0108,0.0318,0.0163,0.0114,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,555.2498822034147,572.7094916355676,0.16840270496482976,-0.0010941873622089902,0.021552803375276576
Victoria,341,-1.571014,33.585292,2014-06-25,36MWD,0.0034,0.0079,0.0163,0.006,0.0029,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2014,538.8861856347825,565.5480440001702,0.12895578891565052,-8.37101858964443e-4,0.011016654059498586
Victoria,341,-1.571014,33.585292,2017-06-01,36MWD,0.0092,0.0136,0.0265,0.0074,0,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,528.4158084584997,559.0432255475838,0.1050731630717352,-6.817847147370667e-4,0.017719762978098776
Victoria,341,-1.571014,33.585292,2017-06-17,36MWD,0.0028,0.0074,0.019,0.01,0.0065,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,554.3060717632724,572.1274817294326,0.14774575861997172,-9.598661432490949e-4,0.013111826722467012
